WeekStarting,Store,Brand,Advert,Price,Revenue
1992-02-20,1025,dominicks,1,2.04,37360.56
1992-02-20,1003,tropicana,1,2.03,32272.94
1992-02-20,1006,dominicks,1,2.29,43203.14
1992-02-20,1005,tropicana,1,1.9,21164.1
1992-02-20,1000,dominicks,1,2.56,34342.4
1992-02-20,1004,dominicks,1,2.49,40596.960000000014
1992-02-20,1011,dominicks,1,2.42,35532.86
1992-02-20,1013,tropicana,1,2.46,24619.68
1992-02-20,1017,tropicana,1,2.65,29751.55
1992-02-20,1017,minute_maid,1,2.28,43249.32
1992-02-20,1018,dominicks,1,2.04,40551.12
1992-02-20,1026,minute_maid,1,2.47,48537.97
1992-02-20,1030,dominicks,1,1.96,30701.44
1992-02-20,1028,dominicks,1,2.5,28330.0
1992-02-20,1013,minute_maid,1,2.39,28658.49
1992-02-20,1022,tropicana,1,2.18,30424.08
1992-02-20,1028,tropicana,1,2.22,27039.6
1992-02-20,1024,tropicana,1,2.47,37045.06000000001
1992-02-20,1028,minute_maid,1,2.07,35276.939999999995
1992-02-20,1006,tropicana,1,1.9,29611.5
1992-02-20,1029,tropicana,1,2.21,23711.09
1992-02-20,1007,dominicks,1,2.38,45676.96
1992-02-20,1017,dominicks,1,2.37,23683.41
1992-02-20,1014,minute_maid,1,2.65,37004.6
1992-02-20,1002,minute_maid,1,2.37,44494.38000000001
1992-02-20,1012,minute_maid,1,2.23,34292.94
1992-02-20,1004,tropicana,1,2.44,43519.84
1992-02-27,1029,minute_maid,1,1.91,31010.76
1992-02-27,1003,dominicks,1,2.3,37483.1
1992-02-27,1021,dominicks,1,1.98,28331.82
1992-02-27,1020,minute_maid,1,2.29,39426.93
1992-02-27,1019,tropicana,1,2.66,45015.18
1992-02-27,1026,dominicks,1,2.52,26265.96
1992-02-27,1014,minute_maid,1,2.07,39909.6
1992-02-27,1010,dominicks,1,2.6,50588.2
1992-02-27,1030,tropicana,1,1.99,21689.01
1992-02-27,1016,dominicks,1,2.69,49033.32
1992-02-27,1000,dominicks,1,2.45,38526.25
1992-02-27,1018,dominicks,1,2.14,38778.94
1992-02-27,1011,minute_maid,1,2.03,30994.04
1992-02-27,1006,dominicks,1,2.31,43869.21
1992-02-27,1022,tropicana,1,2.04,31277.28
1992-02-27,1027,tropicana,1,2.29,37823.93
1992-02-27,1004,tropicana,1,2.01,36202.109999999986
1992-02-27,1018,minute_maid,1,2.08,35478.56
1992-02-27,1026,minute_maid,1,2.48,41306.88
1992-02-27,1022,minute_maid,1,2.27,21033.82
1992-02-27,1020,tropicana,1,1.95,27510.6
1992-02-27,1020,dominicks,1,2.03,21704.76
1992-02-27,1008,minute_maid,1,1.9,19771.4
1992-02-27,1024,minute_maid,1,2.45,38246.95
1992-02-27,1013,dominicks,1,2.39,44262.8
1992-02-27,1032,tropicana,1,2.12,21732.120000000006
1992-02-27,1016,minute_maid,1,2.51,35019.52
1992-02-27,1001,tropicana,1,2.19,23873.19
1992-02-27,1006,minute_maid,1,2.33,24264.62
1992-02-27,1024,tropicana,1,2.19,41145.72
1992-02-27,1008,dominicks,1,2.16,28159.92
1992-02-27,1015,tropicana,1,2.48,29100.32
1992-02-27,1023,dominicks,1,2.23,35552.89
1992-02-27,1026,tropicana,1,2.51,37238.359999999986
1992-02-27,1027,dominicks,1,2.02,34570.28
1992-02-27,1008,tropicana,1,2.03,33024.039999999986
1992-02-27,1017,tropicana,1,2.17,37499.77
1992-02-27,1000,tropicana,1,2.36,21244.72
1992-02-27,1021,tropicana,1,1.99,26220.24
1992-02-27,1011,dominicks,1,2.08,19294.08
1992-02-27,1004,dominicks,1,1.92,23400.96
1992-02-27,1005,minute_maid,1,1.92,32924.16
1992-02-27,1005,tropicana,1,2.15,22166.5
1992-02-27,1025,dominicks,1,1.93,24943.32
1992-02-27,1028,dominicks,1,2.62,30614.7
1992-02-27,1009,minute_maid,1,2.23,21035.59
1992-02-27,1007,minute_maid,1,2.04,36234.48
1992-02-27,1003,tropicana,1,2.37,29151.0
1992-02-27,1022,dominicks,1,2.16,34177.68
1992-02-27,1031,minute_maid,1,2.09,37586.56
1992-02-27,1006,tropicana,1,2.38,41747.58
1992-02-27,1025,tropicana,1,2.14,32059.34
1992-02-27,1031,tropicana,1,2.15,39237.5
1992-02-27,1011,tropicana,1,2.47,25132.250000000004
1992-02-27,1029,tropicana,1,2.16,29255.04
1992-02-27,1027,minute_maid,1,1.98,28220.94
1992-02-27,1028,minute_maid,1,2.41,37162.2
1992-02-27,1001,dominicks,1,2.56,46374.4
1992-02-27,1013,minute_maid,1,2.51,27768.13
1992-02-27,1028,tropicana,1,2.51,30561.76
1992-02-27,1009,dominicks,1,1.99,36343.37
1992-02-27,1023,tropicana,1,2.55,25469.4
1992-02-27,1018,tropicana,1,2.32,33496.16
1992-02-27,1002,tropicana,1,2.05,28277.7
1992-02-27,1015,minute_maid,1,2.21,27492.4
1992-02-27,1017,dominicks,1,2.48,46182.56
1992-02-27,1012,minute_maid,1,2.4,21636.0
1992-02-27,1007,tropicana,1,2.08,22324.64
1992-02-27,1003,minute_maid,1,1.9,36867.6
1992-02-27,1017,minute_maid,1,2.47,35748.310000000005
1992-02-27,1013,tropicana,1,2.03,30230.76
1992-02-27,1023,minute_maid,1,2.68,42172.48
1992-02-27,1010,tropicana,1,2.53,27157.02
1992-02-27,1029,dominicks,1,1.97,34738.98
1992-02-27,1009,tropicana,1,2.62,34945.560000000005
1992-02-27,1030,dominicks,1,2.44,28604.12
1992-02-27,1015,dominicks,1,2.34,31089.24
1992-02-27,1002,dominicks,1,2.03,24124.52
1992-02-27,1004,minute_maid,1,2.66,24126.2
1992-02-27,1002,minute_maid,1,2.45,32371.85
1992-02-27,1021,minute_maid,1,2.37,23560.17
1992-02-27,1030,minute_maid,1,2.14,31348.86
1992-02-27,1016,tropicana,1,2.04,27913.32
1992-02-27,1032,minute_maid,1,2.34,25791.48
1992-02-27,1000,minute_maid,1,2.63,30450.14
1992-02-27,1010,minute_maid,1,2.59,37280.46
1992-02-27,1025,minute_maid,1,2.03,31054.94
1992-02-27,1012,dominicks,1,1.94,18769.5
1992-02-27,1005,dominicks,1,2.12,41346.36
1992-02-27,1014,dominicks,1,2.58,26081.22
1992-02-27,1032,dominicks,1,2.59,33737.34
1992-02-27,1012,tropicana,1,2.48,36155.92
1992-02-27,1019,dominicks,1,1.98,21304.8
1992-02-27,1007,dominicks,1,2.09,24651.55
1992-02-27,1031,dominicks,1,2.27,40183.54
1992-02-27,1019,minute_maid,1,2.61,45583.65
1992-02-27,1014,tropicana,1,2.22,31175.460000000014
1992-02-27,1024,dominicks,1,2.66,25746.14000000001
1992-02-27,1001,minute_maid,1,2.57,28118.37
1992-03-05,1007,tropicana,1,2.09,35017.95
1992-03-05,1027,dominicks,1,2.13,28797.6
1992-03-05,1031,minute_maid,1,1.9,27899.6
1992-03-05,1001,dominicks,1,2.18,22525.94
1992-03-05,1004,minute_maid,1,1.9,23512.5
1992-03-05,1001,tropicana,1,2.17,29468.6
1992-03-05,1030,tropicana,1,2.49,27305.340000000004
1992-03-05,1028,dominicks,1,2.42,39182.22
1992-03-05,1005,minute_maid,1,2.21,35346.74
1992-03-05,1025,minute_maid,1,2.57,39426.37
1992-03-05,1007,dominicks,1,1.98,29826.72
1992-03-05,1002,minute_maid,1,1.9,20542.8
1992-03-05,1030,dominicks,1,1.91,18708.45
1992-03-05,1032,tropicana,1,2.26,26878.18
1992-03-05,1031,tropicana,1,2.56,40189.44
1992-03-05,1004,dominicks,1,2.32,23239.44
1992-03-05,1002,tropicana,1,2.52,49248.36
1992-03-05,1003,minute_maid,1,2.61,50915.88
1992-03-05,1026,dominicks,1,2.24,29328.320000000003
1992-03-05,1006,minute_maid,1,2.08,35002.24
1992-03-05,1029,dominicks,1,2.34,40591.98
1992-03-05,1003,dominicks,1,2.11,31268.09
1992-03-05,1029,minute_maid,1,2.69,28355.29
1992-03-05,1002,dominicks,1,2.01,33888.6
1992-03-05,1030,minute_maid,1,2.25,29736.0
1992-03-05,1031,dominicks,1,2.58,44796.54
1992-03-05,1001,minute_maid,1,2.02,19004.16
1992-03-05,1005,dominicks,1,2.56,47605.76
1992-03-05,1027,minute_maid,1,2.64,35663.76
1992-03-05,1032,dominicks,1,2.5,47160.0
1992-03-05,1026,tropicana,1,1.93,33524.1
1992-03-05,1000,tropicana,1,2.23,31708.37
1992-03-05,1032,minute_maid,1,2.35,45343.25
1992-03-05,1005,tropicana,1,2.16,31075.92
1992-03-05,1025,dominicks,1,2.57,50623.85999999999
1992-03-05,1007,minute_maid,1,2.4,33597.6
1992-03-05,1003,tropicana,1,1.98,21833.46
1992-03-05,1028,tropicana,1,2.11,21600.07
1992-03-05,1006,dominicks,1,2.14,39500.12
1992-03-05,1026,minute_maid,1,2.08,21255.52
1992-03-05,1024,tropicana,1,2.18,38557.66
1992-03-05,1028,minute_maid,1,2.4,31392.0
1992-03-05,1027,tropicana,1,2.51,32635.02
1992-03-05,1004,tropicana,1,2.23,33791.19
1992-03-05,1029,tropicana,1,2.42,29778.1
1992-03-05,1006,tropicana,1,2.53,25274.7
1992-03-05,1025,tropicana,1,2.39,28316.72
1992-03-05,1000,dominicks,1,2.18,40779.08
1992-03-05,1000,minute_maid,1,2.26,39601.98
1992-03-05,1008,dominicks,1,2.15,34563.4
1992-03-05,1019,minute_maid,1,2.2,25251.6
1992-03-05,1021,dominicks,1,2.66,48558.3
1992-03-05,1019,tropicana,1,2.66,33832.54
1992-03-05,1018,dominicks,1,2.43,38739.06000000001
1992-03-05,1012,dominicks,1,2.18,40170.86
1992-03-05,1020,tropicana,1,2.49,24586.26
1992-03-05,1014,tropicana,1,2.63,38687.3
1992-03-05,1010,dominicks,1,2.22,43023.60000000001
1992-03-05,1017,tropicana,1,2.28,45312.72
1992-03-05,1022,tropicana,1,2.49,42925.11
1992-03-05,1016,minute_maid,1,2.55,44520.45
1992-03-05,1020,minute_maid,1,1.95,22501.05
1992-03-05,1012,minute_maid,1,2.35,32712.0
1992-03-05,1014,dominicks,1,2.45,46329.5
1992-03-05,1022,minute_maid,1,2.47,23840.44
1992-03-05,1009,dominicks,1,2.69,43903.49
1992-03-05,1023,minute_maid,1,2.54,41264.84
1992-03-05,1023,tropicana,1,2.25,44820.0
1992-03-05,1010,minute_maid,1,2.63,30584.27
1992-03-05,1010,tropicana,1,2.05,37951.65
1992-03-05,1015,minute_maid,1,2.29,40180.34
1992-03-05,1017,minute_maid,1,2.65,48534.75
1992-03-05,1016,dominicks,1,1.92,30453.12
1992-03-05,1024,minute_maid,1,2.13,30789.15
1992-03-05,1008,minute_maid,1,2.66,47305.44
1992-03-05,1016,tropicana,1,2.17,35713.86
1992-03-05,1021,tropicana,1,2.68,49440.64
1992-03-05,1011,dominicks,1,2.54,27063.7
1992-03-05,1013,dominicks,1,2.28,45536.16
1992-03-05,1018,minute_maid,1,2.33,21179.7
1992-03-05,1023,dominicks,1,1.98,28246.68
1992-03-05,1020,dominicks,1,2.69,33891.31
1992-03-05,1012,tropicana,1,2.39,22377.57
1992-03-05,1009,tropicana,1,2.52,39296.88
1992-03-05,1008,tropicana,1,2.34,35334.0
1992-03-05,1015,tropicana,1,2.64,23828.64
1992-03-05,1017,dominicks,1,1.92,27254.4
1992-03-05,1024,dominicks,1,1.9,35165.2
1992-03-05,1018,tropicana,1,2.46,42412.86
1992-03-05,1014,minute_maid,1,2.14,37922.94
1992-03-05,1013,tropicana,1,1.92,27997.44
1992-03-05,1019,dominicks,1,2.63,33685.04
1992-03-05,1022,dominicks,1,1.93,38320.15
1992-03-05,1015,dominicks,1,1.99,32896.69
1992-03-05,1013,minute_maid,1,1.97,19144.46
1992-03-05,1011,tropicana,1,2.29,41803.95
1992-03-05,1009,minute_maid,1,2.05,21580.35
1992-03-05,1021,minute_maid,1,2.27,42791.77
1992-03-05,1011,minute_maid,1,2.33,26867.23
1992-03-12,1029,dominicks,1,2.43,37230.03
1992-03-12,1011,tropicana,1,2.19,42332.7
1992-03-12,1016,tropicana,1,2.45,39832.10000000001
1992-03-12,1005,dominicks,1,2.04,40383.84
1992-03-12,1021,dominicks,1,2.06,35543.24
1992-03-12,1025,tropicana,1,2.05,20844.4
1992-03-12,1014,dominicks,1,2.55,25556.1
1992-03-12,1026,minute_maid,1,2.64,52374.96
1992-03-12,1003,dominicks,1,2.52,29781.36
1992-03-12,1000,dominicks,1,2.16,36700.56000000001
1992-03-12,1028,dominicks,1,2.52,47970.72
1992-03-12,1030,dominicks,1,1.96,37947.56
1992-03-12,1016,minute_maid,1,2.38,36278.34
1992-03-12,1032,tropicana,1,2.56,39319.04
1992-03-12,1002,minute_maid,1,2.0,34872.0
1992-03-12,1007,minute_maid,1,2.66,38242.82
1992-03-12,1022,minute_maid,1,2.68,35429.6
1992-03-12,1026,tropicana,1,1.95,33419.1
1992-03-12,1020,dominicks,1,2.21,24462.49
1992-03-12,1008,tropicana,1,1.93,35330.58
1992-03-12,1024,dominicks,1,2.53,30914.07
1992-03-12,1019,minute_maid,1,2.45,31247.300000000014
1992-03-12,1010,tropicana,1,2.28,45260.28
1992-03-12,1000,tropicana,1,2.54,43705.78
1992-03-12,1027,tropicana,1,2.37,37299.06000000001
1992-03-12,1012,tropicana,1,2.2,33332.200000000004
1992-03-12,1025,dominicks,1,2.55,31212.0
1992-03-12,1013,minute_maid,1,2.62,28759.74
1992-03-12,1006,dominicks,1,1.93,31926.06
1992-03-12,1011,minute_maid,1,2.46,29802.9
1992-03-12,1021,minute_maid,1,2.08,32296.16
1992-03-12,1030,tropicana,1,2.28,36448.08
1992-03-12,1018,minute_maid,1,2.34,28767.96
1992-03-12,1018,dominicks,1,2.27,36347.24
1992-03-12,1004,tropicana,1,2.11,39866.34
1992-03-12,1030,minute_maid,1,2.14,19328.48
1992-03-12,1014,tropicana,1,1.93,21357.38
1992-03-12,1001,dominicks,1,2.68,31522.160000000003
1992-03-12,1003,tropicana,1,2.16,41817.60000000001
1992-03-12,1031,dominicks,1,2.11,32888.57
1992-03-12,1006,tropicana,1,2.06,28502.16
1992-03-12,1007,tropicana,1,2.12,39145.8
1992-03-12,1029,tropicana,1,2.21,26900.12
1992-03-12,1010,minute_maid,1,2.23,41816.96
1992-03-12,1002,dominicks,1,2.26,26719.98
1992-03-12,1032,minute_maid,1,2.48,36180.72
1992-03-12,1014,minute_maid,1,2.33,24558.2
1992-03-12,1003,minute_maid,1,2.02,32548.26
1992-03-12,1023,dominicks,1,2.6,38901.2
1992-03-12,1020,minute_maid,1,2.52,38258.64
1992-03-12,1018,tropicana,1,2.26,28961.9
1992-03-12,1017,minute_maid,1,2.5,26260.0
1992-03-12,1023,tropicana,1,2.52,46599.84
1992-03-12,1026,dominicks,1,2.13,22183.95
1992-03-12,1009,dominicks,1,2.53,35422.53
1992-03-12,1012,minute_maid,1,2.22,42528.54
1992-03-12,1016,dominicks,1,2.45,28714.000000000004
1992-03-12,1017,tropicana,1,2.09,30959.17
1992-03-12,1007,dominicks,1,2.6,51942.8
1992-03-12,1020,tropicana,1,1.97,27536.66
1992-03-12,1012,dominicks,1,2.35,38422.5
1992-03-12,1019,tropicana,1,2.44,44305.52
1992-03-12,1013,dominicks,1,2.6,41009.8
1992-03-12,1005,minute_maid,1,2.62,51572.08
1992-03-12,1001,minute_maid,1,2.64,37123.68
1992-03-12,1002,tropicana,1,2.62,52203.5
1992-03-12,1001,tropicana,1,2.07,27884.97
1992-03-12,1028,minute_maid,1,2.26,41936.56
1992-03-12,1008,dominicks,1,2.16,37411.2
1992-03-12,1015,dominicks,1,2.31,32206.02
1992-03-12,1013,tropicana,1,2.4,35553.6
1992-03-12,1025,minute_maid,1,2.64,27780.72
1992-03-12,1019,dominicks,1,2.5,42550.0
1992-03-12,1031,minute_maid,1,2.26,41950.12
1992-03-12,1029,minute_maid,1,2.36,37139.32
1992-03-12,1017,dominicks,1,2.37,28032.36
1992-03-12,1004,dominicks,1,2.61,37330.83
1992-03-12,1015,tropicana,1,2.44,23919.32
1992-03-12,1032,dominicks,1,2.1,25586.4
1992-03-12,1027,dominicks,1,2.14,30925.140000000014
1992-03-12,1006,minute_maid,1,2.57,38896.95
1992-03-12,1005,tropicana,1,2.27,33972.82
1992-03-12,1000,minute_maid,1,2.12,31571.04
1992-03-12,1004,minute_maid,1,2.5,39670.0
1992-03-12,1021,tropicana,1,2.49,23993.64000000001
1992-03-12,1022,tropicana,1,2.51,44231.22
1992-03-12,1027,minute_maid,1,2.52,29988.0
1992-03-12,1010,dominicks,1,1.96,38061.24
1992-03-12,1015,minute_maid,1,2.68,50528.72
1992-03-12,1024,tropicana,1,2.03,35703.64
1992-03-12,1023,minute_maid,1,2.34,35876.88
1992-03-12,1031,tropicana,1,2.51,34025.56
1992-03-12,1028,tropicana,1,2.13,20643.96
1992-03-12,1022,dominicks,1,2.53,29904.6
1992-03-12,1009,tropicana,1,2.1,41302.8
1992-03-12,1008,minute_maid,1,2.36,32435.84
1992-03-12,1011,dominicks,1,2.03,33352.899999999994
1992-03-12,1024,minute_maid,1,2.2,26353.80000000001
1992-03-12,1009,minute_maid,1,2.57,49308.02
1992-03-19,1025,dominicks,1,2.11,34802.34
1992-03-19,1019,minute_maid,1,2.22,42639.54
1992-03-19,1025,minute_maid,1,1.99,23072.06
1992-03-19,1011,dominicks,1,2.54,50284.38
1992-03-19,1027,tropicana,1,2.6,50081.2
1992-03-19,1031,minute_maid,1,2.61,45189.54
1992-03-19,1030,minute_maid,1,2.24,25818.24
1992-03-19,1013,dominicks,1,2.18,24108.62000000001
1992-03-19,1029,minute_maid,1,2.65,28556.4
1992-03-19,1017,dominicks,1,2.49,25437.840000000004
1992-03-19,1027,minute_maid,1,2.18,28725.86
1992-03-19,1003,dominicks,1,2.6,46038.2
1992-03-19,1003,minute_maid,1,2.12,27483.68
1992-03-19,1016,dominicks,1,2.07,23894.01
1992-03-19,1032,dominicks,1,2.38,47557.16
1992-03-19,1020,dominicks,1,2.15,40882.25
1992-03-19,1009,minute_maid,1,2.02,36044.88
1992-03-19,1011,minute_maid,1,2.53,49517.16
1992-03-19,1002,dominicks,1,2.16,24997.68
1992-03-19,1007,minute_maid,1,2.22,38965.44
1992-03-19,1023,tropicana,1,2.67,36205.2
1992-03-19,1012,tropicana,1,1.99,30642.02
1992-03-19,1010,minute_maid,1,2.18,29307.92
1992-03-19,1005,tropicana,1,2.16,23077.44
1992-03-19,1021,minute_maid,1,2.3,40091.3
1992-03-19,1023,minute_maid,1,2.3,24189.1
1992-03-19,1029,dominicks,1,2.2,42603.0
1992-03-19,1031,dominicks,1,2.69,34838.19
1992-03-19,1009,dominicks,1,2.57,28100.38
1992-03-19,1017,tropicana,1,2.19,27438.51
1992-03-19,1022,minute_maid,1,2.05,27777.5
1992-03-19,1025,tropicana,1,2.61,35801.369999999995
1992-03-19,1014,tropicana,1,1.93,33302.15
1992-03-19,1019,tropicana,1,2.31,42099.75
1992-03-19,1021,tropicana,1,2.07,35978.67
1992-03-19,1005,dominicks,1,2.67,49306.89
1992-03-19,1000,dominicks,1,2.49,40915.68
1992-03-19,1005,minute_maid,1,2.57,40629.13
1992-03-19,1026,tropicana,1,2.58,32657.64
1992-03-19,1018,dominicks,1,2.14,37060.52
1992-03-19,1002,minute_maid,1,2.66,29347.78
1992-03-19,1015,dominicks,1,2.14,33264.16
1992-03-19,1000,minute_maid,1,2.52,37510.2
1992-03-19,1022,dominicks,1,2.55,37798.65
1992-03-19,1010,dominicks,1,2.42,28817.36
1992-03-19,1028,dominicks,1,2.36,40308.8
1992-03-19,1008,dominicks,1,2.61,47233.17
1992-03-19,1001,dominicks,1,1.93,18782.76
1992-03-19,1001,tropicana,1,2.62,27449.74
1992-03-19,1003,tropicana,1,2.17,36453.83
1992-03-19,1006,tropicana,1,2.11,20184.26
1992-03-19,1014,dominicks,1,2.19,28540.08
1992-03-19,1030,dominicks,1,1.94,20331.2
1992-03-19,1007,tropicana,1,2.31,31697.82
1992-03-19,1002,tropicana,1,2.44,34760.24
1992-03-19,1029,tropicana,1,2.0,21034.0
1992-03-19,1007,dominicks,1,2.67,40987.17
1992-03-19,1024,tropicana,1,2.41,33060.380000000005
1992-03-19,1012,dominicks,1,2.65,45466.05
1992-03-19,1020,tropicana,1,2.56,37836.8
1992-03-19,1008,minute_maid,1,2.55,31798.5
1992-03-19,1011,tropicana,1,2.59,44835.49
1992-03-19,1024,minute_maid,1,2.11,31363.04
1992-03-19,1032,minute_maid,1,2.56,32007.68
1992-03-19,1026,dominicks,1,2.18,42126.32
1992-03-19,1021,dominicks,1,2.63,34789.64
1992-03-19,1018,tropicana,1,2.61,50412.15
1992-03-19,1030,tropicana,1,2.48,44414.32
1992-03-19,1020,minute_maid,1,2.69,47691.01
1992-03-19,1012,minute_maid,1,1.96,38390.52
1992-03-19,1016,tropicana,1,2.12,32200.68
1992-03-19,1017,minute_maid,1,2.35,28035.5
1992-03-19,1032,tropicana,1,2.29,22025.22
1992-03-19,1014,minute_maid,1,2.06,30230.5
1992-03-19,1010,tropicana,1,2.3,22979.3
1992-03-19,1013,tropicana,1,2.35,23981.75
1992-03-19,1004,minute_maid,1,2.49,43054.59
1992-03-19,1001,minute_maid,1,2.05,27500.75
1992-03-19,1015,tropicana,1,2.03,25533.34
1992-03-19,1028,tropicana,1,2.63,28585.47
1992-03-19,1008,tropicana,1,2.37,43598.52
1992-03-19,1024,dominicks,1,2.56,38082.56
1992-03-19,1004,dominicks,1,2.44,35794.8
1992-03-19,1006,minute_maid,1,1.96,38286.64
1992-03-19,1027,dominicks,1,2.68,34022.6
1992-03-19,1000,tropicana,1,2.33,30830.56
1992-03-19,1018,minute_maid,1,2.62,33753.46
1992-03-19,1013,minute_maid,1,2.65,50331.45
1992-03-19,1031,tropicana,1,2.69,28734.58
1992-03-19,1016,minute_maid,1,2.66,42671.72
1992-03-19,1028,minute_maid,1,2.64,28512.0
1992-03-19,1023,dominicks,1,1.99,33296.68
1992-03-19,1015,minute_maid,1,2.39,30529.86
1992-03-19,1019,dominicks,1,2.62,34950.8
1992-03-19,1026,minute_maid,1,2.64,46445.52
1992-03-19,1022,tropicana,1,2.67,41761.47
1992-03-19,1009,tropicana,1,2.48,45865.12
1992-03-19,1006,dominicks,1,2.58,40382.16
1992-03-19,1004,tropicana,1,2.04,22697.04
1992-03-26,1028,tropicana,1,2.1,26222.7
1992-03-26,1008,minute_maid,1,2.08,41161.12
1992-03-26,1005,tropicana,1,2.64,49552.8
1992-03-26,1023,tropicana,1,1.98,36806.22
1992-03-26,1022,tropicana,1,2.06,39640.58
1992-03-26,1024,minute_maid,1,2.57,23528.35
1992-03-26,1021,tropicana,1,2.53,33307.45
1992-03-26,1023,minute_maid,1,2.31,23504.25
1992-03-26,1031,tropicana,1,2.31,29667.33
1992-03-26,1007,dominicks,1,2.12,36550.92
1992-03-26,1012,minute_maid,1,2.27,40993.93
1992-03-26,1030,minute_maid,1,2.61,41853.96
1992-03-26,1032,dominicks,1,2.38,41171.62
1992-03-26,1006,minute_maid,1,2.27,23324.25
1992-03-26,1004,dominicks,1,2.65,50198.95
1992-03-26,1016,tropicana,1,2.33,45996.53
1992-03-26,1017,minute_maid,1,1.93,19002.78
1992-03-26,1027,dominicks,1,2.52,36729.0
1992-03-26,1019,dominicks,1,2.62,34961.28
1992-03-26,1031,minute_maid,1,2.35,33092.700000000004
1992-03-26,1013,dominicks,1,2.29,29241.01
1992-03-26,1020,minute_maid,1,2.65,24841.1
1992-03-26,1013,tropicana,1,2.02,21276.66
1992-03-26,1015,dominicks,1,2.61,28141.02
1992-03-26,1028,minute_maid,1,2.26,33420.88
1992-03-26,1008,dominicks,1,2.49,37499.4
1992-03-26,1005,minute_maid,1,1.94,20501.92
1992-03-26,1001,tropicana,1,2.61,37547.46
1992-03-26,1002,tropicana,1,2.24,35837.76
1992-03-26,1019,tropicana,1,2.27,27491.97
1992-03-26,1020,tropicana,1,2.29,45584.74
1992-03-26,1017,dominicks,1,1.92,26845.44
1992-03-26,1026,dominicks,1,2.65,25861.35
1992-03-26,1017,tropicana,1,2.39,47372.19
1992-03-26,1009,dominicks,1,1.96,18292.68
1992-03-26,1025,minute_maid,1,2.25,30026.25
1992-03-26,1012,dominicks,1,2.64,52367.04
1992-03-26,1026,minute_maid,1,2.15,42413.05
1992-03-26,1010,dominicks,1,2.53,26059.0
1992-03-26,1003,tropicana,1,2.2,43342.2
1992-03-26,1021,minute_maid,1,2.38,40650.4
1992-03-26,1007,tropicana,1,2.38,29909.46
1992-03-26,1031,dominicks,1,2.52,25323.48
1992-03-26,1016,minute_maid,1,2.04,25081.8
1992-03-26,1014,tropicana,1,2.42,27825.16
1992-03-26,1001,dominicks,1,2.21,40732.51
1992-03-26,1006,tropicana,1,2.17,28175.28
1992-03-26,1018,dominicks,1,2.69,32218.13
1992-03-26,1018,minute_maid,1,2.26,23763.9
1992-03-26,1006,dominicks,1,2.22,33291.12
1992-03-26,1004,tropicana,1,2.65,36405.7
1992-03-26,1011,minute_maid,1,1.97,29171.76
1992-03-26,1022,minute_maid,1,2.55,43265.85
1992-03-26,1018,tropicana,1,2.34,44701.02
1992-03-26,1019,minute_maid,1,2.06,38552.9
1992-03-26,1013,minute_maid,1,2.05,20979.7
1992-03-26,1025,dominicks,1,2.1,37516.5
1992-03-26,1022,dominicks,1,2.55,28373.85
1992-03-26,1000,tropicana,1,2.26,40806.56
1992-03-26,1015,tropicana,1,1.9,27988.9
1992-03-26,1027,tropicana,1,2.66,46185.58
1992-03-26,1024,dominicks,1,2.61,32262.21
1992-03-26,1000,minute_maid,1,2.6,28324.4
1992-03-26,1008,tropicana,1,2.4,29416.8
1992-03-26,1020,dominicks,1,2.61,31680.18
1992-03-26,1015,minute_maid,1,2.39,46511.79
1992-03-26,1029,tropicana,1,2.68,41773.16
1992-03-26,1011,dominicks,1,2.46,37136.16
1992-03-26,1010,tropicana,1,2.22,35815.26
1992-03-26,1012,tropicana,1,2.21,40999.92
1992-03-26,1024,tropicana,1,2.6,26054.6
1992-03-26,1009,minute_maid,1,2.62,29954.460000000014
1992-03-26,1009,tropicana,1,2.41,26625.68
1992-03-26,1004,minute_maid,1,2.54,27398.98
1992-03-26,1027,minute_maid,1,2.49,49284.57000000001
1992-03-26,1016,dominicks,1,2.51,25654.71
1992-03-26,1023,dominicks,1,1.98,29036.7
1992-03-26,1003,minute_maid,1,2.61,41535.54
1992-03-26,1003,dominicks,1,2.58,25304.64
1992-03-26,1029,minute_maid,1,2.25,36123.75
1992-03-26,1028,dominicks,1,1.93,23300.89
1992-03-26,1011,tropicana,1,2.06,36735.98
1992-03-26,1007,minute_maid,1,2.39,44771.87
1992-03-26,1002,minute_maid,1,2.16,25334.64000000001
1992-03-26,1000,dominicks,1,2.22,27512.46000000001
1992-03-26,1010,minute_maid,1,2.51,24492.58
1992-03-26,1032,minute_maid,1,1.99,24353.62
1992-03-26,1021,dominicks,1,2.47,43563.390000000014
1992-03-26,1002,dominicks,1,2.11,37766.89
1992-03-26,1014,minute_maid,1,2.35,29060.1
1992-03-26,1026,tropicana,1,1.91,20049.27
1992-03-26,1030,dominicks,1,2.0,22308.0
1992-03-26,1001,minute_maid,1,2.31,36625.05
1992-03-26,1029,dominicks,1,2.23,30724.94
1992-03-26,1025,tropicana,1,2.37,35481.270000000004
1992-03-26,1032,tropicana,1,2.17,31538.78
1992-03-26,1014,dominicks,1,2.63,46785.07
1992-03-26,1005,dominicks,1,2.38,22086.4
1992-03-26,1030,tropicana,1,2.05,35383.0
1992-04-02,1018,tropicana,1,1.97,18110.21
1992-04-02,1010,tropicana,1,2.5,46040.0
1992-04-02,1013,minute_maid,1,2.29,44645.84
1992-04-02,1031,minute_maid,1,2.6,31647.2
